Number of individuals;String cleaning time
1038;9.856001270236447e-06
1039;9.354000212624669e-06
1040;9.391002095071599e-06
1041;9.2999980552122e-06
1042;1.0101000953000039e-05
1043;9.408999176230282e-06
1044;9.178002073895186e-06
1045;9.019000572152436e-06
1046;9.89500040304847e-06
1047;3.237200144212693e-05
1048;1.4613000530516729e-05
1049;1.3427001249510795e-05
1050;1.105199771700427e-05
1051;1.0315001418348402e-05
1052;9.601000783732161e-06
1053;1.6811001842143014e-05
1054;1.0476996976649389e-05
1055;1.0210998880211264e-05
1056;1.036200046655722e-05
1057;9.605999366613105e-06
1058;9.253999451175332e-06
1059;9.793999197427183e-06
1060;9.445997420698404e-06
1061;9.227002010447904e-06
1062;9.470997611060739e-06
1063;9.724000847199932e-06
1064;1.0714997188188136e-05
1065;8.999999408842996e-06
1066;9.708001016406342e-06
1067;9.071998647414148e-06
1068;9.861996659310535e-06
1069;9.838000551098958e-06
1070;1.0054998710984364e-05
1071;8.734998118598014e-06
1072;1.194300057250075e-05
1073;8.893999620340765e-06
1074;8.783998055150732e-06
1075;8.513001375831664e-06
1076;1.006800084724091e-05
1077;1.7238999134860933e-05
1078;9.506999049335718e-06
1079;9.323997801402584e-06
1080;9.63800266617909e-06
1081;9.838000551098958e-06
1082;9.191000572172925e-06
1083;9.581002814229578e-06
1084;1.0110998118761927e-05
1085;9.295003110310063e-06
1086;1.0370000381954014e-05
1087;9.849001799011603e-06
1088;9.876002877717838e-06
1089;1.0601001122267917e-05
1090;9.362000128021464e-06
1091;1.0094998287968338e-05
1092;9.081999451154843e-06
1093;9.215000318363309e-06
1094;9.33800038183108e-06
1095;1.03089987533167e-05
1096;9.890001820167527e-06
1097;1.6498001059517264e-05
1098;8.885002898750827e-06
1099;8.705999789526686e-06
1100;9.536997822578996e-06
1101;1.0037998436018825e-05
1102;8.896000508684665e-06
1103;9.157000022241846e-06
1104;8.691000402905047e-06
1105;1.067900302587077e-05
1106;9.068000508705154e-06
1107;1.0528001439524814e-05
1108;9.344999853055924e-06
1109;9.7740012279246e-06
1110;9.794999641599134e-06
1111;9.290000889450312e-06
1112;9.391998901264742e-06
1113;9.33699993765913e-06
1114;9.722996765049174e-06
1115;9.600997145753354e-06
1116;9.119001333601773e-06
1117;9.983999916585162e-06
1118;9.412000508746132e-06
1119;9.232000593328848e-06
1120;9.563998901285231e-06
1121;9.859999408945441e-06
1122;9.098999726120383e-06
1123;1.457899998058565e-05
1124;1.0406001820228994e-05
1125;9.982999472413212e-06
1126;9.294002666138113e-06
1127;9.297000360675156e-06
1128;8.688999514561146e-06
1129;9.667997801443562e-06
1130;9.945997589966282e-06
1131;1.0507999832043424e-05
1132;1.0140000085812062e-05
1133;8.644998160889372e-06
1134;8.262999472208321e-06
1135;8.808001439319924e-06
1136;7.728001946816221e-06
1137;8.53699748404324e-06
1138;7.782000466249883e-06
1139;7.775997801218182e-06
1140;7.657003152417019e-06
1141;7.77800232754089e-06
1142;8.233997505158186e-06
1143;7.88300167187117e-06
1144;7.759997970424592e-06
1145;8.566999895265326e-06
1146;8.139002602547407e-06
1147;8.410999726038426e-06
1148;7.976002962095663e-06
1149;7.955997716635466e-06
1150;7.745999027974904e-06
1151;7.746999472146854e-06
1152;7.665999874006957e-06
1153;7.4929994298145175e-06
1154;7.671998901059851e-06
1155;7.72400017012842e-06
1156;7.983002433320507e-06
1157;7.685001037316397e-06
1158;7.755999831715599e-06
1159;8.199000149033964e-06
1160;8.863000402925536e-06
1161;7.87899989518337e-06
1162;7.960999937495217e-06
1163;8.520000847056508e-06
1164;8.388000424019992e-06
1165;7.921000360511243e-06
1166;9.135997970588505e-06
1167;7.834001735318452e-06
1168;8.86899942997843e-06
1169;1.369500023429282e-05
1170;7.935999747132882e-06
1171;8.855997293721884e-06
1172;8.627997885923833e-06
1173;7.935999747132882e-06
1174;8.15499879536219e-06
1175;9.90899934549816e-06
1176;9.532999683870003e-06
1177;8.284998330054805e-06
1178;8.781000360613689e-06
1179;8.43099769554101e-06
1180;8.643997716717422e-06
1181;8.26099858386442e-06
1182;8.383001841139048e-06
1183;8.498001989210024e-06
1184;7.931001164251938e-06
1185;8.422000973951072e-06
1186;8.320002962136641e-06
1187;8.972001523943618e-06
1188;8.783998055150732e-06
1189;8.478000381728634e-06
1190;8.024999260669574e-06
1191;8.424998668488115e-06
1192;8.504001016262919e-06
1193;8.775001333560795e-06
1194;7.975002517923713e-06
1195;8.999002602649853e-06
1196;1.8852999346563593e-05
1197;8.90400042408146e-06
1198;7.834001735318452e-06
1199;1.5423000149894506e-05
1200;8.775001333560795e-06
1201;9.258001227863133e-06
1202;8.244998753070831e-06
1203;8.74900069902651e-06
1204;8.308001270052046e-06
1205;9.262003004550934e-06
1206;9.31799877434969e-06
1207;8.790000720182434e-06
1208;8.310002158395946e-06
1209;8.290000550914556e-06
1210;9.133000276051462e-06
1211;1.4899000234436244e-05
1212;8.603998139733449e-06
1213;9.294002666138113e-06
1214;9.142000635620207e-06
1215;8.823000825941563e-06
1216;9.06100103748031e-06
1217;1.1137999536003917e-05
1218;9.343999408883974e-06
1219;9.266001143259928e-06
1220;9.576000593369827e-06
1221;1.567499930388294e-05
1222;9.695999324321747e-06
1223;9.015002433443442e-06
1224;9.209001291310415e-06
1225;9.121999028138816e-06
1226;9.174000297207385e-06
1227;8.7650005298201e-06
1228;8.676001016283408e-06
1229;9.417999535799026e-06
1230;9.542000043438748e-06
1231;8.759001502767205e-06
1232;8.842001989251003e-06
1233;9.580002370057628e-06
1234;9.111001418204978e-06
1235;8.88700014911592e-06
1236;8.735998562769964e-06
1237;9.096002031583339e-06
1238;9.33699993765913e-06
1239;9.67200321611017e-06
1240;9.524002962280065e-06
1241;9.076000424101949e-06
1242;8.913000783650205e-06
1243;9.04300031834282e-06
1244;2.1987001673551276e-05
1245;9.082999895326793e-06
1246;9.039002179633826e-06
1247;8.617997082183138e-06
1248;8.2949991337955e-06
1249;9.213999874191359e-06
1250;8.895000064512715e-06
1251;8.344002708327025e-06
1252;8.59300052979961e-06
1253;8.798000635579228e-06
1254;9.804000001167879e-06
1255;2.3927001166157424e-05
1256;8.86699854163453e-06
1257;8.656999852973968e-06
1258;8.57399936649017e-06
1259;9.126000804826617e-06
1260;8.975999662652612e-06
1261;9.475003025727347e-06
1262;7.905000529717654e-06
1263;8.13799852039665e-06
1264;8.008002623682842e-06
1265;8.756000170251355e-06
1266;7.84399890108034e-06
1267;8.932998753152788e-06
1268;8.995000825962052e-06
1269;7.987000572029501e-06
1270;8.563001756556332e-06
1271;8.776001777732745e-06
1272;8.930001058615744e-06
1273;8.577000699006021e-06
1274;8.742001227801666e-06
1275;8.515002264175564e-06
1276;9.212999430019408e-06
1277;8.445997082162648e-06
1278;8.099999831756577e-06
1279;8.76800186233595e-06
1280;8.876999345375225e-06
1281;8.88299837242812e-06
1282;8.86999987415038e-06
1283;9.564999345457181e-06
1284;7.811002433300018e-06
1285;8.69199720909819e-06
1286;8.410999726038426e-06
1287;2.6778001483762637e-05
1288;1.1414998880354688e-05
1289;9.340998076368123e-06
1290;9.751001925906166e-06
1291;8.896000508684665e-06
1292;9.31699833017774e-06
1293;1.0278999980073422e-05
1294;9.627001418266445e-06
1295;9.387000318383798e-06
1296;8.201997843571007e-06
1297;9.191997378366068e-06
1298;8.366998372366652e-06
1299;1.4655000995844603e-05
1300;8.859999070409685e-06
1301;8.620001608505845e-06
1302;8.934999641496688e-06
1303;8.778999472269788e-06
1304;8.824001270113513e-06
1305;7.784998160786927e-06
1306;8.736002200748771e-06
1307;7.927999831736088e-06
1308;8.19500201032497e-06
1309;8.114999218378216e-06
1310;8.503000572090968e-06
1311;9.036000847117975e-06
1312;8.27999974717386e-06
1313;8.361999789485708e-06
1314;8.4530001913663e-06
1315;8.447001164313406e-06
1316;8.322000212501734e-06
1317;8.31099896458909e-06
1318;8.45400063553825e-06
1319;8.115999662550166e-06
1320;8.529998012818396e-06
1321;9.054998372448608e-06
1322;9.224997484125197e-06
1323;8.332997822435573e-06
1324;8.41799919726327e-06
1325;8.597999112680554e-06
1326;8.58799830893986e-06
1327;7.982001989148557e-06
1328;8.76400008564815e-06
1329;9.127001248998567e-06
1330;9.019997378345579e-06
1331;8.496997907059267e-06
1332;9.261002560378984e-06
1333;8.47000046633184e-06
1334;9.029998182086274e-06
1335;9.294002666138113e-06
1336;8.841001545079052e-06
1337;9.118000889429823e-06
1338;8.561000868212432e-06
1339;8.987000910565257e-06
1340;8.012000762391835e-06
1341;8.190003427444026e-06
1342;8.15499879536219e-06
1343;7.843002094887197e-06
1344;8.625000191386789e-06
1345;1.4553999790223315e-05
1346;8.85099871084094e-06
1347;8.857998182065785e-06
1348;9.351999324280769e-06
1349;9.485000191489235e-06
1350;8.801001968095079e-06
1351;8.258000889327377e-06
1352;8.366001566173509e-06
1353;9.701001545181498e-06
1354;9.291998139815405e-06
1355;8.898998203221709e-06
1356;8.826998964650556e-06
1357;8.726001397008076e-06
1358;9.449999197386205e-06
1359;7.973998435772955e-06
1360;8.973998774308711e-06
1361;9.21900209505111e-06
1362;8.514998626196757e-06
1363;8.2990009104833e-06
1364;8.807000995147973e-06
1365;8.648999937577173e-06
1366;8.405000698985532e-06
1367;9.372997737955302e-06
1368;1.4988996554166079e-05
1369;1.1045998689951375e-05
1370;1.004899968393147e-05
1371;1.0366999049438164e-05
1372;9.467999916523695e-06
1373;8.947001333581284e-06
1374;8.949999028118327e-06
1375;9.619998309062794e-06
1376;9.06200148165226e-06
1377;1.527800122858025e-05
1378;9.47900116443634e-06
1379;8.929000614443794e-06
1380;9.12899849936366e-06
1381;8.466002327622846e-06
1382;8.767001418164e-06
1383;9.711999155115336e-06
1384;8.377999620279297e-06
1385;8.832001185510308e-06
1386;9.589999535819516e-06
1387;9.06500281416811e-06
1388;8.684000931680202e-06
1389;1.8934002582682297e-05
1390;9.043997124535963e-06
1391;8.415001502726227e-06
1392;8.597002306487411e-06
1393;8.879000233719125e-06
1394;8.233000698965043e-06
1395;8.02000067778863e-06
1396;8.972001523943618e-06
1397;7.906000973889604e-06
1398;8.547001925762743e-06
1399;8.037997758947313e-06
1400;9.22000253922306e-06
1401;7.908998668426648e-06
1402;8.048999006859958e-06
1403;8.847000572131947e-06
1404;8.15800012787804e-06
1405;8.57299892231822e-06
1406;8.659000741317868e-06
1407;9.073999535758048e-06
1408;9.014998795464635e-06
1409;8.106999302981421e-06
1410;8.524999429937452e-06
1411;8.90299997990951e-06
1412;8.45199974719435e-06
1413;7.976999768288806e-06
1414;8.991999493446201e-06
1415;8.666000212542713e-06
1416;9.06000059330836e-06
1417;9.522998880129308e-06
1418;9.344999853055924e-06
1419;1.0111998562933877e-05
1420;9.63400088949129e-06
1421;9.231000149156898e-06
1422;9.774998034117743e-06
1423;8.71399970492348e-06
1424;9.386996680404991e-06
1425;9.209998097503558e-06
1426;8.541999704902992e-06
1427;9.098999726120383e-06
1428;8.807997801341116e-06
1429;8.638999133836478e-06
1430;9.258998034056276e-06
1431;8.756000170251355e-06
1432;8.621998858870938e-06
1433;8.833001629682258e-06
1434;9.886000043479726e-06
1435;1.5391000488307327e-05
1436;9.164003131445497e-06
1437;9.153998689725995e-06
1438;9.554998541716486e-06
1439;9.195002348860726e-06
1440;8.935003279475495e-06
1441;9.308001608587801e-06
1442;9.193001460516825e-06
1443;1.0114999895449728e-05
1444;9.581999620422721e-06
1445;9.660998330218717e-06
1446;8.86999987415038e-06
1447;1.0039002518169582e-05
1448;9.407998732058331e-06
1449;9.872001101030037e-06
1450;9.432002116227522e-06
1451;9.382001735502854e-06
1452;8.955001248978078e-06
1453;9.569001122144982e-06
1454;9.174000297207385e-06
1455;9.031999070430174e-06
1456;8.41599830891937e-06
1457;8.59200008562766e-06
1458;9.277002391172573e-06
1459;9.04500120668672e-06
1460;8.949999028118327e-06
1461;3.0605999199906364e-05
1462;4.420699769980274e-05
1463;1.3947003026260063e-05
1464;1.3669003237737343e-05
1465;1.2521999451564625e-05
1466;1.1475000064820051e-05
1467;1.2609001714736223e-05
1468;1.1290998372714967e-05
1469;1.1809002899099141e-05
1470;1.2761000107275322e-05
1471;1.1821997759398073e-05
1472;1.2643999070860445e-05
1473;1.3069999113213271e-05
1474;1.227200118592009e-05
1475;1.2331001926213503e-05
1476;1.1782001820392907e-05
1477;1.1994001397397369e-05
1478;1.2691998563241214e-05
1479;1.9765000615734607e-05
1480;1.142300243373029e-05
1481;1.2412998330546543e-05
1482;1.2683998647844419e-05
1483;1.2329997844062746e-05
1484;1.1034000635845587e-05
1485;1.2353000784059986e-05
1486;1.206099841510877e-05
1487;1.2399999832268804e-05
1488;1.2716998753603548e-05
1489;1.2008997146040201e-05
1490;1.265399987460114e-05
1491;1.2527001672424376e-05
1492;1.2567998055601493e-05
1493;1.3015000149607658e-05
1494;1.2540000170702115e-05
1495;1.3405002391664311e-05
1496;1.2833999790018424e-05
1497;1.2754000636050478e-05
1498;1.3035998563282192e-05
1499;1.2748998415190727e-05
1500;1.2743999832309783e-05
1501;1.0789000953081995e-05
1502;9.32100010686554e-06
1503;8.953997166827321e-06
1504;9.696999768493697e-06
1505;9.996001608669758e-06
1506;9.303003025706857e-06
1507;9.158000466413796e-06
1508;8.543000149074942e-06
1509;9.919000149238855e-06
1510;8.27999974717386e-06
1511;8.647999493405223e-06
1512;9.273997420677915e-06
1513;8.050003089010715e-06
1514;8.344999514520168e-06
1515;8.155002433340997e-06
1516;8.41899964143522e-06
1517;8.53799792821519e-06
1518;8.218998118536547e-06
1519;8.27999974717386e-06
1520;8.2970000221394e-06
1521;8.151997462846339e-06
1522;8.29399868962355e-06
1523;1.4093002391746268e-05
1524;8.355000318260863e-06
1525;8.207000064430758e-06
1526;9.49400055105798e-06
1527;8.252998668467626e-06
1528;9.406998287886381e-06
1529;8.363000233657658e-06
1530;7.856997399358079e-06
1531;7.811999239493161e-06
1532;8.477996743749827e-06
1533;9.121999028138816e-06
1534;8.502000127919018e-06
1535;8.169998181983829e-06
1536;9.667000995250419e-06
1537;1.0111998562933877e-05
1538;8.977000106824562e-06
1539;8.767001418164e-06
1540;8.342001819983125e-06
1541;8.857001375872642e-06
1542;8.429000445175916e-06
1543;8.562001312384382e-06
1544;8.167000487446785e-06
1545;8.032999176066369e-06
1546;8.785998943494633e-06
1547;8.188002539100125e-06
1548;9.365001460537314e-06
1549;9.317001968156546e-06
1550;8.363000233657658e-06
1551;8.778999472269788e-06
1552;8.33100057207048e-06
1553;8.697999874129891e-06
1554;8.713002898730338e-06
1555;8.774997695581988e-06
1556;8.719998731976375e-06
1557;1.6172001778613776e-05
1558;8.78700302564539e-06
1559;9.382001735502854e-06
1560;8.363000233657658e-06
1561;8.631999662611634e-06
1562;9.268998837796971e-06
1563;9.333998605143279e-06
1564;8.827999408822507e-06
1565;1.445800080546178e-05
1566;8.926999726099893e-06
1567;8.345003152498975e-06
1568;8.696002623764798e-06
1569;8.6090003605932e-06
1570;8.25899769552052e-06
1571;8.69399809744209e-06
1572;8.798000635579228e-06
1573;8.630999218439683e-06
1574;8.689999958733097e-06
1575;8.203998731914908e-06
1576;8.250000973930582e-06
1577;8.761999197304249e-06
1578;8.951999916462228e-06
1579;9.049999789567664e-06
1580;9.204999514622614e-06
1581;8.561000868212432e-06
1582;8.892002369975671e-06
1583;9.023002348840237e-06
1584;8.093997166724876e-06
1585;9.116000001085922e-06
1586;9.117000445257872e-06
1587;8.169001375790685e-06
1588;8.989001798909158e-06
1589;7.975999324116856e-06
1590;8.841001545079052e-06
1591;9.63099955697544e-06
1592;8.164999599102885e-06
1593;8.879000233719125e-06
1594;8.516002708347514e-06
1595;8.43700036057271e-06
1596;9.364001016365364e-06
1597;9.154999133897945e-06
1598;8.963001164374873e-06
1599;9.133000276051462e-06
1600;8.238999726017937e-06
1601;8.6090003605932e-06
1602;8.052000339375809e-06
1603;8.571001671953127e-06
1604;7.89700061432086e-06
1605;7.996000931598246e-06
1606;9.167997632175684e-06
1607;8.423998224316165e-06
1608;8.114999218378216e-06
1609;1.3767999917035922e-05
1610;8.63000241224654e-06
1611;8.537001122022048e-06
1612;9.196999599225819e-06
1613;7.907001418061554e-06
1614;8.684000931680202e-06
1615;8.286002412205562e-06
1616;9.675997716840357e-06
1617;8.973001968115568e-06
1618;7.967999408720061e-06
1619;8.886003342922777e-06
1620;8.807997801341116e-06
1621;8.778999472269788e-06
1622;8.365997928194702e-06
1623;8.961000276030973e-06
1624;8.667000656714663e-06
1625;9.445000614505261e-06
1626;8.832001185510308e-06
1627;8.684000931680202e-06
1628;8.439001248916611e-06
1629;8.049999451031908e-06
1630;8.295002771774307e-06
1631;8.695002179592848e-06
1632;1.0968000424327329e-05
1633;9.084000339498743e-06
1634;8.077000529738143e-06
1635;8.656999852973968e-06
1636;7.87799945101142e-06
1637;8.238999726017937e-06
1638;9.752002370078117e-06
1639;8.549002814106643e-06
1640;8.01799978944473e-06
1641;8.531998901162297e-06
1642;8.969000191427767e-06
1643;9.31699833017774e-06
1644;9.405997843714431e-06
1645;9.096998837776482e-06
1646;7.85899828770198e-06
1647;9.103998309001327e-06
1648;8.107999747153372e-06
1649;9.744999260874465e-06
1650;8.832001185510308e-06
1651;8.345999958692119e-06
1652;2.8197002393426374e-05
1653;1.412699930369854e-05
1654;2.2850999812362716e-05
1655;1.264899765374139e-05
1656;1.2001000868622214e-05
1657;1.3073000445729122e-05
1658;1.2779997632605955e-05
1659;1.1971998901572078e-05
1660;1.2664000678341836e-05
1661;1.280899959965609e-05
1662;1.3624001439893618e-05
1663;1.2306998542044312e-05
1664;1.2715998309431598e-05
1665;1.2058000720571727e-05
1666;1.2151998816989362e-05
1667;1.2435000826371834e-05
1668;1.1465999705251306e-05
1669;1.3641001714859158e-05
1670;1.3599001249531284e-05
1671;1.1978998372796923e-05
1672;1.2230997526785359e-05
1673;1.218099714606069e-05
1674;1.2851000064983964e-05
1675;1.280499782296829e-05
1676;1.2475000403355807e-05
1677;1.2227999832248315e-05
1678;1.2091000826330855e-05
1679;1.2664000678341836e-05
1680;1.252899892278947e-05
1681;1.1263000487815589e-05
1682;1.3648001186084002e-05
1683;1.1763000657083467e-05
1684;1.282399898627773e-05
1685;1.3057997421128675e-05
1686;1.267200059373863e-05
1687;1.3160999515093863e-05
1688;1.1901000107172877e-05
1689;2.115600000252016e-05
1690;1.2750999303534627e-05
1691;1.198000245494768e-05
1692;1.331500243395567e-05
1693;1.369600067846477e-05
1694;1.211500057252124e-05
