Number of individuals;String cleaning time
1045;1.0335999832022935e-05
1046;1.149099989561364e-05
1047;1.1517000530147925e-05
1048;1.0097999620484188e-05
1049;1.1650001397356391e-05
1050;1.191999763250351e-05
1051;1.1260999599471688e-05
1052;1.0021001799032092e-05
1053;1.0185001883655787e-05
1054;1.1246000212850049e-05
1055;1.1605003237491474e-05
1056;1.182400228572078e-05
1057;1.091900048777461e-05
1058;1.0433999705128372e-05
1059;1.089899888029322e-05
1060;1.066100230673328e-05
1061;1.0441002814332023e-05
1062;1.0744999599410221e-05
1063;1.0707000910770148e-05
1064;1.1741998605430126e-05
1065;1.4792000001762062e-05
1066;1.1937998351641e-05
1067;1.09350003185682e-05
1068;1.1585001630010083e-05
1069;1.2061002053087577e-05
1070;1.2406999303493649e-05
1071;1.0611998732201755e-05
1072;1.1111998901469633e-05
1073;1.0423998901387677e-05
1074;1.0399999155197293e-05
1075;1.0244999430142343e-05
1076;1.2559001334011555e-05
1077;1.1081996490247548e-05
1078;1.1001000530086458e-05
1079;1.0939998901449144e-05
1080;1.1167998309247196e-05
1081;1.1670999811030924e-05
1082;1.0422001651022583e-05
1083;1.0909003322012722e-05
1084;1.1891999747604132e-05
1085;1.0846997611224651e-05
1086;1.2024000170640647e-05
1087;1.133299883804284e-05
1088;1.1740998161258176e-05
1089;1.2406002497300506e-05
1090;1.0966999980155379e-05
1091;1.1463002010714263e-05
1092;1.0668998584151268e-05
1093;1.0846997611224651e-05
1094;1.0920997738139704e-05
1095;1.1693002306856215e-05
1096;1.2425000022631139e-05
1097;1.1779000487877056e-05
1098;1.048299964168109e-05
1099;1.4999997802078724e-05
1100;1.1045998689951375e-05
1101;1.659099871176295e-05
1102;1.0478001058800146e-05
1103;1.0710999049479142e-05
1104;1.0134997864952311e-05
1105;1.050300124916248e-05
1106;1.0270003258483484e-05
1107;1.2242999218869954e-05
1108;1.0764000762719661e-05
1109;1.1198000720469281e-05
1110;1.1394000466680154e-05
1111;1.125000198953785e-05
1112;1.0939998901449144e-05
1113;1.0907999239861965e-05
1114;1.1284999345662072e-05
1115;1.0885996744036674e-05
1116;9.535000572213903e-06
1117;1.093399987439625e-05
1118;9.798997780308127e-06
1119;9.832998330239207e-06
1120;9.904997568810359e-06
1121;1.0138999641640112e-05
1122;9.151000995188951e-06
1123;9.15999771677889e-06
1124;1.0986997949657962e-05
1125;1.0389998351456597e-05
1126;9.741997928358614e-06
1127;9.740000677993521e-06
1128;9.283001418225467e-06
1129;1.0156996722798795e-05
1130;9.798997780308127e-06
1131;1.117599822464399e-05
1132;1.0941999789793044e-05
1133;1.0252999345539138e-05
1134;9.434999810764566e-06
1135;1.0232000931864604e-05
1136;9.141000191448256e-06
1137;9.3019989435561e-06
1138;9.033999958774075e-06
1139;9.00599843589589e-06
1140;1.123200127040036e-05
1141;9.091996616916731e-06
1142;1.0075997124658898e-05
1143;8.772000001044944e-06
1144;8.979000995168462e-06
1145;1.0032003046944737e-05
1146;9.303003025706857e-06
1147;9.909002983476967e-06
1148;9.315001079812646e-06
1149;9.768999007064849e-06
1150;8.957998943515122e-06
1151;9.071998647414148e-06
1152;9.00699888006784e-06
1153;2.1038998966105282e-05
1154;1.7523001588415354e-05
1155;1.7242000467376783e-05
1156;1.669699850026518e-05
1157;1.6491998394485563e-05
1158;1.5505000192206353e-05
1159;1.5745001292089e-05
1160;2.6551999326329678e-05
1161;1.4899000234436244e-05
1162;1.5084002370713279e-05
1163;1.6014000721042976e-05
1164;1.5656998584745452e-05
1165;9.864001185633242e-06
1166;1.1500000255182385e-05
1167;8.917999366531149e-06
1168;1.0424999345559627e-05
1169;8.782000804785639e-06
1170;8.795999747235328e-06
1171;1.6768997738836333e-05
1172;1.6460999177070335e-05
1173;1.5302000974770635e-05
1174;1.5101002645678818e-05
1175;1.835000148275867e-05
1176;1.1123000149382278e-05
1177;1.5440000424860045e-05
1178;1.8370999896433204e-05
1179;1.532199894427322e-05
1180;1.6260000847978517e-05
1181;1.4958000974729657e-05
1182;1.539799995953217e-05
1183;1.0297997505404055e-05
1184;8.972998330136761e-06
1185;9.305997082265094e-06
1186;9.107003279495984e-06
1187;9.997002052841708e-06
1188;1.0871997801586986e-05
1189;1.0002000635722652e-05
1190;2.075799784506671e-05
1191;1.7659000150160864e-05
1192;1.6553000023122877e-05
1193;1.6510999557795003e-05
1194;1.5072000678628683e-05
1195;1.8524999177316204e-05
1196;1.6342000890290365e-05
1197;1.1356001778040081e-05
1198;9.324998245574534e-06
1199;1.083300230675377e-05
1200;1.006599995889701e-05
1201;1.0314997780369595e-05
1202;9.113999112742022e-06
1203;9.77099989540875e-06
1204;9.187002433463931e-06
1205;1.0153999028261751e-05
1206;1.01509976957459e-05
1207;1.0464002116350457e-05
1208;9.280000085709617e-06
1209;9.312996553489938e-06
1210;1.0316001862520352e-05
1211;1.0002000635722652e-05
1212;9.687999408924952e-06
1213;1.0351999662816525e-05
1214;1.020800118567422e-05
1215;1.0703999578254297e-05
1216;1.0177001968258992e-05
1217;9.799001418286934e-06
1218;1.0551000741543248e-05
1219;1.00840006780345e-05
1220;1.0159001249121502e-05
1221;9.79000105871819e-06
1222;1.0902000212809071e-05
1223;1.0419000318506733e-05
1224;1.0264000593451783e-05
1225;1.0246996680507436e-05
1226;1.005100057227537e-05
1227;1.0285002645105124e-05
1228;1.0030002158600837e-05
1229;9.964998753275722e-06
1230;1.0212999768555164e-05
1231;9.823001164477319e-06
1232;9.981999028241262e-06
1233;1.0250001651002094e-05
1234;9.81000266619958e-06
1235;9.976000001188368e-06
1236;1.0203002602793276e-05
1237;1.0594998457236215e-05
1238;1.0646002920111641e-05
1239;1.081400114344433e-05
1240;1.0552997991908342e-05
1241;1.0051997378468513e-05
1242;1.0468000255059451e-05
1243;1.0019000910688192e-05
1244;2.5585999537725e-05
1245;1.0046001989394426e-05
1246;9.611998393666e-06
1247;9.601000783732161e-06
1248;9.016999683808535e-06
1249;9.690000297268853e-06
1250;9.53200287767686e-06
1251;9.142000635620207e-06
1252;2.3372002033283934e-05
1253;1.8981998437084258e-05
1254;1.2874999811174348e-05
1255;9.955998393706977e-06
1256;9.841001883614808e-06
1257;1.021000207401812e-05
1258;1.0199997632298619e-05
1259;1.0168001608690247e-05
1260;1.0821000614669174e-05
1261;1.0272997315041721e-05
1262;8.741997589822859e-06
1263;9.63200000114739e-06
1264;8.912000339478254e-06
1265;1.2030999641865492e-05
1266;9.485000191489235e-06
1267;1.0244999430142343e-05
1268;9.977000445360318e-06
1269;9.228999260812998e-06
1270;9.695999324321747e-06
1271;9.646999387769029e-06
1272;9.82600249699317e-06
1273;9.068000508705154e-06
1274;1.0419000318506733e-05
1275;9.276998753193766e-06
1276;9.579001925885677e-06
1277;9.32100010686554e-06
1278;9.131999831879511e-06
1279;1.0555999324424192e-05
1280;9.903997124638408e-06
1281;9.946998034138232e-06
1282;9.775998478289694e-06
1283;1.0674000805011019e-05
1284;8.669998351251706e-06
1285;9.556999430060387e-06
1286;9.35500065679662e-06
1287;9.812996722757816e-06
1288;1.0018000466516241e-05
1289;9.06300192582421e-06
1290;9.695999324321747e-06
1291;1.0193001799052581e-05
1292;1.0368999937782064e-05
1293;1.0533000022405759e-05
1294;1.0356998245697469e-05
1295;1.0248997568851337e-05
1296;9.192997822538018e-06
1297;1.0924999514827505e-05
1298;9.242998203262687e-06
1299;9.838000551098958e-06
1300;9.391998901264742e-06
1301;9.530998795526102e-06
1302;9.741001122165471e-06
1303;9.748997399583459e-06
1304;9.646999387769029e-06
1305;8.582999726058915e-06
1306;9.004001185530797e-06
1307;8.724000508664176e-06
1308;9.024002793012187e-06
1309;9.095001587411389e-06
1310;9.411000064574182e-06
1311;1.0373001714469865e-05
1312;9.010000212583691e-06
1313;9.370000043418258e-06
1314;9.141000191448256e-06
1315;9.134000720223412e-06
1316;9.272000170312822e-06
1317;9.142000635620207e-06
1318;8.944000001065433e-06
1319;9.575000149197876e-06
1320;9.663999662734568e-06
1321;9.9280005088076e-06
1322;1.051900107995607e-05
1323;9.362000128021464e-06
1324;9.955998393706977e-06
1325;9.276001947000623e-06
1326;9.573999705025926e-06
1327;8.782000804785639e-06
1328;9.644998499425128e-06
1329;9.732000762596726e-06
1330;9.724000847199932e-06
1331;9.21700120670721e-06
1332;1.0255000233883038e-05
1333;9.381001291330904e-06
1334;9.483999747317284e-06
1335;1.0100997315021232e-05
1336;9.766001312527806e-06
1337;1.5094999980647117e-05
1338;9.667997801443562e-06
1339;9.950999810826033e-06
1340;8.779999916441739e-06
1341;9.003000741358846e-06
1342;9.022001904668286e-06
1343;8.701001206645742e-06
1344;9.432998922420666e-06
1345;1.0423002095194533e-05
1346;9.768002200871706e-06
1347;1.002699718810618e-05
1348;1.0142997780349106e-05
1349;1.0389001545263454e-05
1350;9.504001354798675e-06
1351;9.162002243101597e-06
1352;9.16600038181059e-06
1353;1.0623996786307544e-05
1354;1.0594998457236215e-05
1355;9.788996976567432e-06
1356;9.811999916564673e-06
1357;9.523002518108115e-06
1358;1.0419000318506733e-05
1359;8.85099871084094e-06
1360;1.032299769576639e-05
1361;1.0224997822660953e-05
1362;9.368999599246308e-06
1363;9.252002200810239e-06
1364;1.0405001376057044e-05
1365;9.65000072028488e-06
1366;9.207997209159657e-06
1367;1.0350999218644574e-05
1368;9.801999112823978e-06
1369;9.758998203324154e-06
1370;9.748000593390316e-06
1371;1.0127001587534323e-05
1372;1.0259998816763982e-05
1373;9.782997949514538e-06
1374;1.008700201055035e-05
1375;9.934999980032444e-06
1376;9.891002264339477e-06
1377;9.969000529963523e-06
1378;1.006900129141286e-05
1379;9.675997716840357e-06
1380;9.942999895429239e-06
1381;9.266001143259928e-06
1382;9.49300010688603e-06
1383;1.0863001079997048e-05
1384;9.188002877635881e-06
1385;2.2500000341096893e-05
1386;2.1363000996643677e-05
1387;1.99290007003583e-05
1388;1.7728998500388116e-05
1389;1.9347000488778576e-05
1390;1.7837999621406198e-05
1391;1.7364000086672604e-05
1392;1.732600139803253e-05
1393;1.8549999367678538e-05
1394;1.672999860602431e-05
1395;1.9548999262042344e-05
1396;1.7977999959839508e-05
1397;1.6010999388527125e-05
1398;1.6886002413230017e-05
1399;1.720100044622086e-05
1400;1.8321999959880486e-05
1401;1.8830996850738302e-05
1402;1.6672998754074797e-05
1403;1.6632999177090824e-05
1404;1.846899976953864e-05
1405;1.2734999472741038e-05
1406;1.0908999684033915e-05
1407;1.1596999684115872e-05
1408;1.0558000212768093e-05
1409;9.544000931782648e-06
1410;9.694998880149797e-06
1411;1.0561998351477087e-05
1412;1.005200101644732e-05
1413;8.706003427505493e-06
1414;9.675000910647213e-06
1415;9.878000128082931e-06
1416;1.0267001925967634e-05
1417;1.004699879558757e-05
1418;1.030999919748865e-05
1419;1.0997999197570607e-05
1420;1.0384999768575653e-05
1421;1.0078998457174748e-05
1422;1.0818999726325274e-05
1423;9.542000043438748e-06
1424;1.024100129143335e-05
1425;1.00860015663784e-05
1426;9.390001650899649e-06
1427;9.405001037521288e-06
1428;1.0288000339642167e-05
1429;9.825002052821219e-06
1430;1.034500019159168e-05
1431;9.712999599287286e-06
1432;1.6291000065393746e-05
1433;9.758998203324154e-06
1434;1.0425999789731577e-05
1435;1.0060997738037258e-05
1436;1.010400228551589e-05
1437;1.034700107993558e-05
1438;1.0420000762678683e-05
1439;1.0282998118782416e-05
1440;9.675000910647213e-06
1441;1.0461000783834606e-05
1442;1.0012001439463347e-05
1443;1.119499938795343e-05
1444;1.016799797071144e-05
1445;1.0629999451339245e-05
1446;1.003400029730983e-05
1447;1.1011998140020296e-05
1448;1.018900002236478e-05
1449;1.0470997949596494e-05
1450;1.036200046655722e-05
1451;1.0500996722839773e-05
1452;9.972998668672517e-06
1453;1.058599809766747e-05
1454;1.0006002412410453e-05
1455;1.0408002708572894e-05
1456;9.556002623867244e-06
1457;9.907002095133066e-06
1458;1.0405998182250187e-05
1459;1.0074003512272611e-05
1460;9.996998414862901e-06
1461;1.0245999874314293e-05
1462;9.502997272647917e-06
1463;1.0022999049397185e-05
1464;1.0522999218665063e-05
1465;9.700001101009548e-06
1466;9.04500120668672e-06
1467;9.89299951470457e-06
1468;9.16399949346669e-06
1469;9.261002560378984e-06
1470;9.985000360757113e-06
1471;9.31999966269359e-06
1472;9.737002983456478e-06
1473;9.849001799011603e-06
1474;9.61299883783795e-06
1475;9.870000212686136e-06
1476;9.374998626299202e-06
1477;9.683997632237151e-06
1478;1.0601001122267917e-05
1479;1.553199763293378e-05
1480;9.343999408883974e-06
1481;1.0004001524066553e-05
1482;9.940002200892195e-06
1483;9.626000974094495e-06
1484;8.823000825941563e-06
1485;9.667000995250419e-06
1486;1.0161998943658546e-05
1487;9.59499811870046e-06
1488;1.1105999874416739e-05
1489;1.038000118569471e-05
1490;1.0244999430142343e-05
1491;1.0564002877799794e-05
1492;1.0176998330280185e-05
1493;9.832001524046063e-06
1494;9.589999535819516e-06
1495;1.0272000508848578e-05
1496;1.018900002236478e-05
1497;1.0038002073997632e-05
1498;1.0433999705128372e-05
1499;1.059999704011716e-05
1500;1.0083000233862549e-05
1501;2.3292002879315987e-05
1502;1.949099896592088e-05
1503;2.0442999812075868e-05
1504;2.0471001334954053e-05
1505;2.0090999896638095e-05
1506;1.911100116558373e-05
1507;1.8592996639199555e-05
1508;1.6822999896248803e-05
1509;1.8665999959921464e-05
1510;1.5923997125355527e-05
1511;1.8845999875338748e-05
1512;1.817500015022233e-05
1513;1.5383000572910532e-05
1514;1.6706999304005876e-05
1515;1.6011999832699075e-05
1516;1.563600017107092e-05
1517;1.5906000044196844e-05
1518;1.6045996744651347e-05
1519;1.5993999113561586e-05
1520;1.5621997590642422e-05
1521;1.5784000424901024e-05
1522;1.6392001271015033e-05
1523;1.5296998753910884e-05
1524;1.6824000340420753e-05
1525;1.5838999388506636e-05
1526;1.700899883871898e-05
1527;1.5465997421415523e-05
1528;1.7738002497935668e-05
1529;1.5855999663472176e-05
1530;1.9150000298395753e-05
1531;1.1035001080017537e-05
1532;1.1169999197591096e-05
1533;1.1198000720469281e-05
1534;1.0124000255018473e-05
1535;8.998998964671046e-06
1536;1.1002000974258408e-05
1537;8.852999599184841e-06
1538;9.555998985888436e-06
1539;1.064000025507994e-05
1540;9.89600084722042e-06
1541;1.0093997843796387e-05
1542;9.421000868314877e-06
1543;9.569997928338125e-06
1544;9.225001122104004e-06
1545;8.833998435875401e-06
1546;1.7135997040895745e-05
1547;9.662002412369475e-06
1548;1.0595998901408166e-05
1549;9.896997653413564e-06
1550;9.248000424122438e-06
1551;9.864997991826385e-06
1552;9.204999514622614e-06
1553;9.704999683890492e-06
1554;9.358998795505613e-06
1555;9.667997801443562e-06
1556;9.854000381892547e-06
1557;1.0277999535901472e-05
1558;1.2871001672465354e-05
1559;2.313900040462613e-05
1560;1.8357000953983516e-05
1561;1.8522998288972303e-05
1562;1.852300192695111e-05
1563;1.844899816205725e-05
1564;1.7550999473314732e-05
1565;1.6202997358050197e-05
1566;1.7329999536741525e-05
1567;1.55809975694865e-05
1568;1.7253998521482572e-05
1569;1.7393998859915882e-05
1570;1.591800173628144e-05
1571;1.6841000615386292e-05
1572;1.0283998562954366e-05
1573;9.801999112823978e-06
1574;9.800001862458885e-06
1575;9.209998097503558e-06
1576;9.333998605143279e-06
1577;1.022500146063976e-05
1578;1.6194997442653403e-05
1579;1.69039994943887e-05
1580;1.7598002159502357e-05
1581;1.5528999938396737e-05
1582;1.6281999705825e-05
1583;2.1817002561874688e-05
1584;1.61239986482542e-05
1585;1.7111000488512218e-05
1586;1.9275001250207424e-05
1587;1.447700196877122e-05
1588;1.622799754841253e-05
1589;1.412900019204244e-05
1590;1.5541998436674476e-05
1591;1.6866000805748627e-05
1592;1.9147999410051852e-05
1593;1.7689999367576092e-05
1594;1.136900027631782e-05
1595;1.0982999810948968e-05
1596;1.0863001079997048e-05
1597;1.0832998668774962e-05
1598;1.035999957821332e-05
1599;1.0276999091729522e-05
1600;9.046998457051814e-06
1601;9.44299972616136e-06
1602;8.998998964671046e-06
1603;9.393999789608642e-06
1604;8.558999979868531e-06
1605;8.939998224377632e-06
1606;1.0611998732201755e-05
1607;9.327002771897241e-06
1608;9.33699993765913e-06
1609;1.6382000467274338e-05
1610;9.859999408945441e-06
1611;9.529998351354152e-06
1612;1.005000012810342e-05
1613;8.440998499281704e-06
1614;9.933999535860494e-06
1615;9.502000466454774e-06
1616;1.0727999324444681e-05
1617;9.831001079874113e-06
1618;8.658000297145918e-06
1619;9.425002645002678e-06
1620;9.21900209505111e-06
1621;9.622999641578645e-06
1622;9.177001629723236e-06
1623;9.692997991805896e-06
1624;9.916999260894954e-06
1625;1.0373998520663008e-05
1626;9.258001227863133e-06
1627;8.915998478187248e-06
1628;8.892999176168814e-06
1629;8.530001650797203e-06
1630;8.515002264175564e-06
1631;9.565999789629132e-06
1632;9.764000424183905e-06
1633;9.047998901223764e-06
1634;8.562001312384382e-06
1635;9.549999958835542e-06
1636;8.667000656714663e-06
1637;8.899001841200516e-06
1638;1.0156996722798795e-05
1639;9.05900014913641e-06
1640;8.659997547511011e-06
1641;9.244999091606587e-06
1642;9.589999535819516e-06
1643;1.0175001079915091e-05
1644;1.0160998499486595e-05
1645;9.851999493548647e-06
1646;8.580002031521872e-06
1647;9.854000381892547e-06
1648;8.631999662611634e-06
1649;1.0232000931864604e-05
1650;1.022200012812391e-05
1651;9.191997378366068e-06
1652;9.300001693191007e-06
1653;1.0669002222130075e-05
1654;1.0389998351456597e-05
1655;9.666000551078469e-06
1656;9.781000699149445e-06
1657;1.0093001037603244e-05
1658;9.777999366633594e-06
1659;9.0790017566178e-06
1660;9.760999091668054e-06
1661;1.8389997421763837e-05
1662;1.1087999155279249e-05
1663;9.643998055253178e-06
1664;9.9280005088076e-06
1665;9.453000529902056e-06
1666;9.267001587431878e-06
1667;9.548999514663592e-06
1668;8.826002158457413e-06
1669;1.0649997420841828e-05
1670;1.0047002433566377e-05
1671;8.973998774308711e-06
1672;9.91200067801401e-06
1673;9.420000424142927e-06
1674;1.0291998478351161e-05
1675;1.0026000381913036e-05
1676;1.0023002687375993e-05
1677;9.267001587431878e-06
1678;9.089999366551638e-06
1679;9.816001693252474e-06
1680;9.668998245615512e-06
1681;8.667000656714663e-06
1682;1.0701998689910397e-05
1683;9.029998182086274e-06
1684;9.32200055103749e-06
1685;9.80900222202763e-06
1686;9.855000826064497e-06
1687;1.0140000085812062e-05
1688;9.155999578069896e-06
1689;1.0250998457195237e-05
1690;9.682000381872058e-06
1691;9.158000466413796e-06
