Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers	Sensors	Total discovery time
1833,722728	0,199416581	0,121098189	169819	3939	0,529460925
1834,252189	0,195419522	0,121226171	169860	3940	0,567872639
1834,820061	0,209412863	0,11200928	169901	3941	0,530652877
1835,350714	0,200460717	0,115344581	169938	3942	0,530748175
1835,881462	0,197788582	0,10803974	169974	3943	0,51189986
1836,393362	0,193802792	0,106786757	170011	3944	0,536894984
1836,930257	0,202677323	0,112324602	170047	3945	0,739914503
1837,670172	0,434479131	0,129554844	170088	3946	0,556045343
1838,226217	0,221760774	0,117193621	170125	3947	0,558725483
1838,784943	0,209835341	0,116176282	170165	3948	0,531595993
1839,316539	0,202904771	0,110786541	170205	3949	0,525868368
1839,842407	0,201020562	0,113407796	170241	3950	0,533230717
1840,375638	0,205905916	0,118816181	170277	3951	0,545644875
1840,921282	0,212374375	0,120448045	170314	3952	0,553852156
1841,475135	0,221703213	0,117776961	170351	3953	0,56090192
1842,036037	0,222269858	0,107753035	170392	3954	0,542707698
1842,578744	0,204883327	0,125236255	170432	3955	0,544356666
1843,123101	0,202728523	0,125971843	170468	3956	0,547347507
1843,670448	0,207719837	0,125484973	170505	3957	0,588820056
1844,259268	0,247806007	0,128647092	170546	3958	0,55068473
1844,809953	0,204957199	0,128864338	170586	3959	0,579291985
1845,389245	0,208471965	0,11254069	170623	3960	0,548811022
1845,938056	0,206635657	0,125798013	170663	3961	0,541140123
1846,479196	0,20348214	0,12670147	170703	3962	0,540417436
1847,019614	0,205356682	0,12008284	170740	3963	0,528069705
1847,547683	0,203463024	0,120374482	170781	3964	0,542545136
1848,090229	0,19943274	0,127858328	170822	3965	0,597220043
1848,687449	0,213411013	0,129190172	170862	3966	0,559715789
1849,247164	0,206239896	0,125028231	170898	3967	0,543384123
1849,790549	0,212281544	0,113645425	170938	3968	0,540814206
1850,331363	0,216785202	0,107467351	170979	3969	0,521050328
1850,852413	0,206196878	0,116736952	171020	3970	0,543779687
1851,396193	0,209242608	0,119222865	171057	3971	0,55493628
1851,951129	0,204236472	0,106334747	171094	3972	0,549658271
1852,500787	0,208823251	0,125296443	171134	3973	0,52135022
1853,022138	0,200988697	0,101932448	171170	3974	0,526358067
1853,548496	0,210271204	0,114286696	171211	3975	0,538896078
1854,087392	0,206947467	0,114270537	171251	3976	0,571897258
1854,659289	0,204935349	0,112437946	171291	3977	0,531320304
1855,190609	0,203148507	0,114806252	171332	3978	0,526650949
1855,71726	0,20327739	0,112668863	171373	3979	0,543446231
1856,260706	0,218277275	0,111911568	171410	3980	0,541640135
1856,802347	0,210601063	0,118044608	171446	3981	0,576600454
1857,378947	0,239352726	0,11959941	171487	3982	0,531315666
1857,910263	0,173188479	0,112843056	171527	3983	0,526151739
1858,436414	0,208788263	0,104097633	171564	3984	0,538878723
1858,975293	0,205036479	0,109038198	171601	3985	0,532305862
1859,507599	0,210262125	0,108916021	171638	3986	0,53107755
1860,038677	0,207923417	0,108788097	171674	3987	0,550856823
1860,589533	0,200254252	0,108023227	171714	3988	0,552398454
1861,141932	0,215813396	0,110107231	171755	3989	0,523599272
1861,665531	0,207696814	0,103375937	171792	3990	0,559309505
1862,224841	0,227587941	0,11369406	171829	3991	0,493251571
1862,718092	0,168787571	0,117267928	171870	3992	0,536578343
1863,254671	0,198324527	0,113482267	171906	3993	0,570161864
1863,824832	0,201955652	0,107914326	171946	3994	0,522272516
1864,347105	0,202654456	0,107202644	171987	3995	0,536491099
1864,883596	0,203102178	0,119363178	172023	3996	0,529619835
1865,413216	0,200645676	0,10834813	172060	3997	0,538225401
1865,951441	0,204773964	0,117090007	172097	3998	0,527813189
1866,479254	0,197456843	0,116481691	172138	3999	0,559636163
1867,038891	0,203113767	0,105304813	172174	4000	0,546326359
1867,585217	0,210213517	0,114704659	172211	4001	0,556286207
1868,141503	0,215368065	0,120697695	172252	4002	0,534992666
1868,676496	0,20001664	0,120012381	172288	4003	0,527588787
1869,204085	0,197440587	0,113488043	172328	4004	0,519421494
1869,723506	0,197266279	0,110092766	172365	4005	0,537194278
1870,2607	0,199032339	0,121154346	172409	4006	0,575652364
1870,836353	0,201158495	0,116027824	172449	4007	0,548541073
1871,384894	0,199192045	0,110973964	172486	4008	0,531853688
1871,916748	0,202437096	0,117799864	172522	4009	0,55083075
1872,467578	0,195627206	0,134692249	172562	4010	0,584102263
1873,051681	0,219268895	0,120160337	172599	4011	0,522233187
1873,573914	0,20899483	0,112555507	172636	4012	0,598267411
1874,172181	0,218896465	0,114954352	172677	4013	0,536242518
1874,708424	0,19910117	0,119219387	172713	4014	0,521422124
1875,229846	0,199060757	0,112873916	172754	4015	0,524644862
1875,754491	0,200380294	0,107817248	172790	4016	0,537526303
1876,292017	0,2028498	0,118660507	172830	4017	0,52854457
1876,820562	0,200203189	0,117016752	172871	4018	0,56129509
1877,381857	0,199723295	0,143693025	172912	4019	0,539683612
1877,92154	0,199958245	0,117071817	172953	4020	0,53802919
1878,459569	0,19610755	0,121344064	172990	4021	0,521764098
1878,981334	0,196002482	0,112828231	173026	4022	0,531991492
1879,513325	0,196187085	0,11937504	173066	4023	0,549564442
1880,062889	0,214354364	0,109040454	173107	4024	0,556044583
1880,618934	0,198920419	0,137667741	173147	4025	0,532927084
1881,151861	0,200048267	0,116115682	173188	4026	0,541827947
1881,693689	0,197956191	0,119259505	173229	4027	0,540275458
1882,233965	0,203274123	0,118247307	173273	4028	0,544783872
1882,778748	0,205280033	0,113018381	173313	4029	0,540292924
1883,319041	0,202013966	0,114654894	173353	4030	0,558586341
1883,877628	0,204682414	0,109277761	173394	4031	0,565537483
1884,443165	0,228373042	0,120581604	173431	4032	0,535796544
1884,978962	0,198560663	0,120036868	173472	4033	0,524958263
1885,50392	0,20178902	0,110113285	173509	4034	0,54705961
1886,05098	0,213320971	0,112021575	173546	4035	0,54087923
1886,591859	0,19916507	0,120710229	173583	4036	0,560271059
1887,15213	0,200123033	0,101882862	173620	4037	0,524114606
1887,676244	0,199555182	0,109599597	173657	4038	0,542598304
1888,218843	0,201177829	0,121234226	173698	4039	0,529571813
1888,748415	0,20165461	0,109851136	173735	4040	0,556020834
1889,304435	0,210675497	0,123825764	173776	4041	0,582869232
1889,887305	0,209033319	0,121525184	173817	4042	0,528813017
1890,416118	0,197281084	0,112021593	173858	4043	0,525380005
1890,941498	0,198682132	0,110001795	173898	4044	0,533919056
1891,475417	0,204747665	0,11290481	173938	4045	0,575109072
1892,050526	0,219308138	0,12724116	173979	4046	0,570551565
1892,621077	0,20144474	0,125697551	174015	4047	0,529204682
1893,150282	0,198956257	0,106956547	174056	4048	0,507730703
1893,658013	0,19617461	0,112221126	174096	4049	0,524611156
1894,182624	0,197985086	0,115930198	174136	4050	0,531399556
1894,714023	0,194938634	0,120984497	174177	4051	0,557789114
1895,271813	0,199243025	0,107514993	174213	4052	0,543130765
1895,814943	0,20304896	0,123970463	174254	4053	0,542692137
1896,357635	0,198481806	0,12546779	174295	4054	0,526323248
1896,883959	0,196417621	0,11505109	174336	4055	0,536259843
1897,420219	0,200710346	0,111859927	174372	4056	0,830099264
1898,250318	0,443650706	0,119312334	174416	4057	0,54428858
1898,794606	0,215119316	0,115393904	174453	4058	0,538298144
1899,332905	0,208380581	0,115332375	174490	4059	0,535326298
1899,868231	0,207315573	0,110403676	174527	4060	0,53653027
1900,404761	0,206710389	0,105471277	174564	4061	0,568628724
1900,97339	0,209506269	0,13714389	174605	4062	0,516744756
1901,490135	0,194687579	0,105765997	174642	4063	0,520126134
1902,010261	0,189535082	0,120493683	174679	4064	0,543016443
1902,553277	0,207691369	0,119829284	174716	4065	0,533601832
1903,086879	0,20080577	0,111154661	174752	4066	0,560919293
1903,647798	0,226198785	0,118967718	174793	4067	0,514732886
1904,162531	0,200720719	0,07150087	174833	4068	0,352508907
1904,51504	0,175200513	0,062265123	174869	4069	0,336375522
1904,851416	0,166044272	0,067604028	174909	4070	0,438700053
1905,290116	0,203545117	0,12389123	174949	4071	0,558179887
1905,848296	0,202202835	0,137532143	174989	4072	0,534129248
1906,382425	0,198957361	0,120631706	175029	4073	0,538250555
1906,920675	0,201299254	0,121117565	175066	4074	0,539759953
1907,460435	0,204556456	0,121635538	175106	4075	0,566787498
1908,027223	0,224053163	0,124991757	175147	4076	0,537234705
1908,564458	0,17769031	0,117642853	175184	4077	0,514378471
1909,078836	0,177445764	0,11809767	175224	4078	0,399871711
1909,478708	0,089801277	0,103193875	175264	4079	0,426541046
1909,905249	0,104239218	0,118780984	175304	4080	0,543678684
1910,448927	0,207738639	0,117163544	175344	4081	0,579521643
1911,028449	0,207013691	0,110645203	175384	4082	0,543821059
1911,57227	0,203228144	0,123782249	175425	4083	0,549676378
1912,121947	0,204461444	0,124604745	175466	4084	0,554950751
1912,676897	0,201919177	0,130294405	175510	4085	0,53515264
1913,21205	0,198058357	0,121578679	175551	4086	0,562516654
1913,774567	0,206027229	0,112794254	175592	4087	0,543426224
1914,317993	0,20233684	0,113025319	175633	4088	0,54423059
1914,862223	0,206838045	0,113673674	175673	4089	0,552837836
1915,415061	0,201279864	0,124667835	175713	4090	0,556396489
1915,971458	0,213305229	0,115346301	175758	4091	0,598988076
1916,570446	0,207167351	0,120211721	175798	4092	0,554541854
1917,124988	0,212696049	0,121270764	175834	4093	0,556019671
1917,681007	0,198194775	0,137340346	175870	4094	0,543619439
1918,224627	0,196983319	0,111010844	175907	4095	0,53964165
1918,764268	0,200361137	0,124398291	175943	4096	0,546772101
1919,31104	0,200789029	0,122061046	175983	4097	0,58127309
1919,892314	0,208784822	0,121853898	176023	4098	0,534191798
1920,426505	0,203530949	0,112542863	176060	4099	0,535650557
1920,962156	0,200815617	0,108057769	176097	4100	0,53697221
1921,499128	0,202295287	0,116868482	176133	4101	0,612479653
1922,111608	0,210523139	0,11823561	176173	4102	0,534001809
1922,64561	0,20417395	0,115734851	176213	4103	0,549793074
1923,195403	0,199172658	0,125178648	176253	4104	0,592837761
1923,78824	0,228587725	0,110443317	176293	4105	0,542351994
1924,330592	0,204138892	0,118154135	176334	4106	0,544382202
1924,874975	0,206750887	0,122301223	176371	4107	0,548227991
1925,423203	0,202375809	0,127113105	176412	4108	0,517535191
1925,940738	0,180423981	0,122294365	176449	4109	0,552147195
1926,492885	0,207355022	0,122282628	176490	4110	0,563847872
1927,056733	0,203901915	0,106810355	176531	4111	0,490101005
1927,546834	0,163037665	0,109384509	176571	4112	0,553134089
1928,099968	0,213536433	0,119151055	176612	4113	0,538001869
1928,63797	0,194531276	0,127850061	176653	4114	0,579606337
1929,217576	0,219538331	0,135572337	176693	4115	0,557562719
1929,775139	0,207218326	0,125992194	176734	4116	0,552847941
1930,327987	0,186485887	0,149723521	176775	4117	0,54702969
1930,875017	0,19695157	0,125091035	176816	4118	0,544759502
1931,419776	0,196994048	0,128383089	176852	4119	0,559726391
1931,979502	0,201359234	0,11399937	176888	4120	0,568051522
1932,547554	0,209473584	0,14008656	176932	4121	0,555679135
1933,103233	0,205081926	0,125585013	176972	4122	0,555979857
1933,659213	0,201904273	0,121255177	177017	4123	0,580145012
1934,239358	0,246545421	0,11484641	177057	4124	0,550997795
1934,790356	0,207465825	0,121115379	177101	4125	0,5437493
1935,334105	0,203441814	0,120640965	177142	4126	0,400399819
1935,734505	0,084914568	0,118480742	177183	4127	0,54471528
1936,27922	0,20347082	0,118314552	177219	4128	0,555439814
1936,83466	0,1980174	0,109697751	177259	4129	0,542570464
1937,37723	0,198660785	0,119540794	177299	4130	0,593596035
1937,970826	0,237428435	0,135979805	177335	4131	0,550906243
1938,521733	0,205392581	0,124921045	177375	4132	0,547979308
1939,069712	0,197974835	0,122658309	177411	4133	0,405363049
1939,475075	0,087122116	0,103748484	177447	4134	0,422892284
1939,897967	0,096823225	0,112694965	177487	4135	0,528630453
1940,426598	0,207417642	0,104211374	177524	4136	0,547822115
1940,97442	0,179661122	0,12482635	177565	4137	0,492957301
1941,467377	0,150269045	0,117819895	177606	4138	0,508517348
1941,975895	0,161670922	0,13318072	177642	4139	0,588641791
1942,564536	0,204937436	0,119533831	177679	4140	0,564808778
1943,129345	0,216511643	0,122538623	177720	4141	0,545714197
1943,675059	0,201349144	0,124946982	177761	4142	0,542909634
1944,217969	0,193288538	0,125529885	177802	4143	0,509034399
1944,727003	0,164611024	0,121167898	177839	4144	0,568000413
1945,295004	0,215873319	0,103061246	177875	4145	0,398468058
1945,693472	0,093055521	0,102103154	177912	4146	0,399427536
1946,092899	0,08765755	0,111146804	177952	4147	0,535748706
1946,628648	0,197026066	0,121240518	177993	4148	0,539226555
1947,167875	0,198608569	0,121885252	178034	4149	0,586614324
1947,754489	0,201825887	0,127725002	178074	4150	0,574247648
1948,328737	0,195034859	0,114102103	178114	4151	0,561927827
1948,890664	0,197569357	0,107133127	178150	4152	0,568934641
1949,459599	0,199316518	0,113987417	178187	4153	0,573486222
1950,033085	0,193665065	0,114505057	178227	4154	0,549123742
1950,582209	0,201364343	0,107851817	178263	4155	0,523474418
1951,105683	0,196526068	0,102236563	178300	4156	0,603091104
1951,708775	0,257279198	0,115463501	178340	4157	0,53871121
1952,247486	0,206354746	0,115485664	178381	4158	0,60804976
1952,855536	0,201649335	0,114129499	178421	4159	0,525658027
1953,381194	0,208273753	0,098098229	178462	4160	0,504882675
1953,886076	0,198899305	0,104813031	178498	4161	0,554105699
1954,440182	0,2105905	0,121293676	178534	4162	0,546269154
1954,986451	0,207001507	0,118922148	178575	4163	0,568054416
1955,554505	0,207099303	0,114656536	178616	4164	0,520056123
1956,074562	0,204511754	0,09612469	178657	4165	0,382502062
1956,457064	0,201694041	0,066410721	178693	4166	0,382487434
1956,839551	0,199530008	0,068540962	178733	4167	0,422992256
1957,262543	0,221417249	0,068606346	178773	4168	0,428933068
1957,691476	0,200162791	0,107230804	178809	4169	0,521302274
1958,212779	0,19609995	0,110520044	178849	4170	0,541668318
1958,754447	0,198241856	0,125699222	178889	4171	0,560890331
1959,315337	0,197179485	0,120888302	178930	4172	0,553546519
1959,868884	0,198638404	0,115122824	178971	4173	0,506943278
1960,375827	0,202823558	0,076215297	179012	4174	0,447313491
1960,823141	0,206747823	0,069129719	179049	4175	0,414981988
1961,238123	0,200420165	0,084530967	179090	4176	0,492106138
1961,730229	0,196777809	0,126516964	179131	4177	0,407705957
1962,137935	0,084676374	0,131068971	179172	4178	0,563060495
1962,700995	0,197754336	0,132196591	179208	4179	0,63388461
1963,33488	0,22162297	0,131758099	179248	4180	0,574431479
1963,909311	0,195577901	0,138704669	179289	4181	0,585642612
1964,494954	0,193770649	0,113395191	179326	4182	0,541104892
1965,036059	0,196673804	0,124914534	179363	4183	0,612421443
1965,64848	0,214640362	0,131986428	179404	4184	0,569225052
1966,217705	0,194754464	0,130068639	179444	4185	0,552112074
1966,769817	0,197675979	0,127094585	179484	4186	0,541984467
1967,311802	0,170299063	0,152167609	179525	4187	0,548546506
1967,860348	0,201458315	0,121197423	179565	4188	0,550937333
1968,411286	0,193328239	0,13629061	179602	4189	0,543047372
1968,954333	0,19280754	0,11882692	179642	4190	0,596972141
1969,551305	0,217540338	0,148185096	179679	4191	0,526413386
1970,077719	0,1935719	0,114433629	179715	4192	0,547026643
1970,624745	0,201375232	0,121415773	179752	4193	0,584076812
1971,208822	0,197826915	0,123379369	179789	4194	0,568277628
1971,7771	0,196766582	0,122981423	179826	4195	0,583727088
1972,360827	0,197506025	0,123136974	179867	4196	0,579993307
1972,94082	0,19862524	0,130336073	179907	4197	0,506090135
1973,44691	0,187979925	0,10783805	179943	4198	0,528546089
1973,975456	0,178455222	0,126810222	179979	4199	0,571715316
1974,547172	0,198471817	0,13745477	180020	4200	0,647756259
1975,194928	0,200637463	0,123650571	180060	4201	0,551348237
1975,746276	0,219902332	0,128148396	180101	4202	0,56479354
1976,31107	0,198713128	0,130212618	180141	4203	0,575321018
1976,886391	0,219196808	0,129447674	180182	4204	0,559650521
1977,446041	0,202213465	0,131923301	180218	4205	0,601585426
1978,047627	0,203986747	0,119742514	180258	4206	0,533978838
1978,581605	0,193463517	0,121073575	180295	4207	0,50176591
1979,083371	0,196129344	0,099266966	180335	4208	0,400615203
1979,483987	0,201323104	0,073495235	180372	4209	0,508350014
1979,992337	0,229705758	0,129253827	180412	4210	0,541289802
1980,533626	0,187079651	0,129513019	180452	4211	0,527585277
1981,061212	0,193366225	0,111313477	180492	4212	0,503404874
1981,564617	0,196493369	0,116599981	180533	4213	0,465401858
1982,030018	0,191448711	0,105150028	180574	4214	0,437976668
1982,467995	0,197887011	0,089000554	180611	4215	0,512580991
1982,980576	0,198353526	0,131497696	180648	4216	0,562893667
1983,54347	0,201719068	0,133147657	180689	4217	0,603740152
1984,14721	0,204204916	0,17185249	180730	4218	0,557101275
1984,704311	0,198807025	0,130250749	180767	4219	0,561669183
1985,26598	0,200261798	0,132944088	180807	4220	0,58271486
1985,848695	0,204001283	0,143849902	180847	4221	0,529841348
1986,378537	0,198147564	0,108153197	180888	4222	0,381772062
1986,760309	0,08709328	0,115661825	180929	4223	1,026846559
1987,787155	0,673073323	0,124742564	180969	4224	0,700825556
1988,487981	0,309624878	0,151273336	181010	4225	0,584748574
1989,072729	0,223784253	0,129143091	181050	4226	0,574317851
1989,647047	0,231795102	0,115780605	181087	4227	0,52282777
1990,169875	0,189065314	0,111063698	181128	4228	0,475952303
1990,645827	0,158849912	0,105329865	181164	4229	0,613821687
1991,259649	0,268361408	0,125661771	181204	4230	0,580109782
1991,839759	0,229359771	0,124337191	181244	4231	0,589514251
1992,429273	0,22999982	0,11501663	181280	4232	0,667193944
1993,096467	0,223198394	0,115933484	181317	4233	0,573578457
1993,670045	0,229214234	0,113882188	181354	4234	0,598764316
1994,26881	0,225362964	0,125181952	181394	4235	0,615444098
1994,884254	0,268473361	0,123394186	181435	4236	0,568735135
1995,452989	0,218273938	0,123776441	181476	4237	0,576709691
1996,029699	0,221942045	0,129850982	181517	4238	0,628851799
1996,65855	0,236239356	0,13596797	181558	4239	0,571234639
1997,229785	0,228348633	0,117697594	181594	4240	0,582219362
1997,812004	0,221670233	0,131801926	181635	4241	0,575324849
1998,387329	0,222529698	0,123964092	181676	4242	0,577262023
1998,964591	0,217137299	0,131517493	181717	4243	0,579450411
1999,544042	0,222568481	0,130324451	181754	4244	0,608673413
2000,152715	0,221762881	0,134622792	181794	4245	0,566281684
2000,718997	0,216131995	0,123895112	181835	4246	0,613241985
2001,332239	0,269648874	0,11655408	181872	4247	0,534163869
2001,866403	0,19067908	0,113829038	181908	4248	0,58487984
2002,451282	0,216475268	0,120338486	181944	4249	0,544358714
2002,995641	0,213884282	0,109415147	181980	4250	0,604955399
2003,600597	0,220091631	0,127893272	182021	4251	0,56164862
2004,162245	0,215220065	0,121309248	182057	4252	0,598099119
2004,760344	0,217907872	0,157077215	182098	4253	0,571963751
2005,332308	0,222525728	0,11954153	182134	4254	0,579573627
2005,911882	0,226203564	0,124137064	182174	4255	0,608915558
2006,520797	0,224565606	0,144816743	182215	4256	0,594209701
2007,115007	0,221787942	0,122655409	182255	4257	0,623174677
2007,738182	0,260643574	0,132787188	182291	4258	0,595306866
2008,333488	0,218914436	0,12382382	182328	4259	0,586596913
2008,920085	0,22962526	0,126503865	182364	4260	0,585220693
2009,505306	0,218219712	0,122572815	182405	4261	0,555494195
2010,0608	0,213685362	0,118228674	182445	4262	0,576446603
2010,637247	0,218838272	0,099774779	182485	4263	0,485828895
2011,123076	0,227311466	0,072461112	182526	4264	0,407439742
2011,530516	0,220336374	0,074247289	182567	4265	0,55566591
2012,086181	0,209850206	0,123521325	182607	4266	0,562676694
2012,648858	0,219876392	0,133025299	182648	4267	0,6711784
2013,320037	0,268620104	0,129459002	182684	4268	0,622002575
2013,942039	0,256122942	0,137267956	182724	4269	0,41674553
2014,358785	0,184730571	0,066535743	182760	4270	0,402101127
2014,760886	0,159413164	0,132947378	182801	4271	0,569951383
2015,330837	0,210871029	0,131193784	182842	4272	0,572127649
2015,902965	0,213358961	0,130129826	182883	4273	0,605587506
2016,508552	0,218662155	0,120523916	182924	4274	0,550291184
2017,058843	0,218888269	0,110790894	182960	4275	0,479402134
2017,538246	0,214045934	0,093994959	182997	4276	0,55018373
2018,088429	0,212723777	0,114843156	183038	4277	0,563454522
2018,651884	0,208947009	0,125922887	183079	4278	0,589347274
2019,241231	0,21064298	0,117185635	183115	4279	0,609381547
2019,850613	0,25566971	0,123450993	183151	4280	0,568137812
2020,41875	0,211282329	0,120020269	183191	4281	0,580396505
2020,999147	0,21636292	0,1281165	183232	4282	0,575656348
2021,574803	0,21062781	0,133516459	183272	4283	0,586851823
2022,161655	0,215569916	0,131066725	183313	4284	0,609300059
2022,770955	0,209140275	0,141751475	183353	4285	0,566979321
2023,337935	0,206310806	0,123885943	183393	4286	0,555828128
2023,893763	0,211268675	0,137567383	183434	4287	0,599104556
2024,492867	0,21344301	0,106329542	183474	4288	0,625140245
2025,118007	0,244139902	0,143662133	183510	4289	0,571219087
2025,689227	0,20915526	0,113998641	183547	4290	0,613862806
2026,303089	0,25518363	0,130612694	183588	4291	0,543658861
2026,846748	0,210834334	0,100720873	183625	4292	0,523259788
2027,370008	0,219078326	0,115777742	183661	4293	0,521593377
2027,891601	0,224060189	0,075561155	183701	4294	0,47936581
2028,370967	0,217601835	0,145588284	183742	4295	0,561064262
2028,932031	0,212880792	0,116981056	183779	4296	0,571352313
2029,503384	0,210077305	0,12575284	183819	4297	0,537113189
2030,040497	0,206458051	0,118874415	183859	4298	0,580437457
2030,620934	0,212595052	0,141856272	183900	4299	0,562664306
2031,183599	0,211262452	0,111191212	183936	4300	0,578339337
2031,761938	0,209711312	0,116873709	183973	4301	0,60287569
2032,364814	0,256242811	0,131777768	184014	4302	0,570399813
2032,935214	0,209533673	0,127046975	184051	4303	0,533400296
2033,468614	0,212379663	0,102172086	184087	4304	0,565487968
2034,034102	0,206533763	0,124440004	184128	4305	0,594521283
2034,628623	0,219860801	0,136422524	184169	4306	0,57530842
2035,203932	0,211769289	0,131199699	184209	4307	0,577955511
2035,781887	0,211005394	0,126096074	184246	4308	0,563775128
2036,345662	0,201536321	0,128040129	184287	4309	0,572074277
2036,917736	0,207006603	0,107757039	184324	4310	0,579936318
2037,497673	0,235562934	0,118720973	184361	4311	0,580054192
2038,077727	0,212802903	0,136181245	184401	4312	0,622358727
2038,700086	0,256773179	0,133968079	184438	4313	0,621006398
2039,321092	0,204760623	0,128623899	184479	4314	0,57471221
2039,895804	0,20302362	0,131716755	184519	4315	0,573225346
2040,46903	0,201699057	0,125694017	184560	4316	0,559818898
2041,028849	0,208292608	0,115191399	184597	4317	0,566151297
2041,595	0,174298644	0,137522421	184638	4318	0,58559517
2042,180595	0,20114582	0,114206497	184678	4319	0,576429504
2042,757025	0,208289003	0,128217288	184715	4320	0,577107732
2043,334132	0,202577228	0,12951279	184756	4321	0,527481246
2043,861613	0,180826481	0,125258623	184796	4322	0,544751566
2044,406365	0,176549871	0,142537979	184833	4323	0,616547141
2045,022912	0,260850415	0,125144725	184873	4324	0,626704324
2045,649617	0,203487364	0,117223269	184909	4325	0,557785034
2046,207402	0,213683799	0,114706889	184946	4326	0,587655283
2046,795057	0,20876645	0,132223479	184987	4327	0,559029943
2047,354087	0,203157565	0,123695925	185023	4328	0,620955066
2047,975042	0,196588798	0,113286418	185063	4329	0,552316412
2048,527358	0,199706097	0,128996981	185099	4330	0,399931258
2048,92729	0,204433858	0,069284036	185136	4331	0,390907931
2049,318197	0,205196853	0,072049737	185176	4332	0,384736745
2049,702934	0,199738389	0,071948533	185216	4333	0,442118669
2050,145053	0,237559218	0,07574177	185256	4334	0,830968294
2050,976021	0,644226909	0,068499749	185293	4335	0,412882283
2051,388903	0,229037254	0,076074496	185334	4336	0,427257436
2051,816161	0,233263361	0,0809907	185374	4337	0,49010538
2052,306266	0,222797068	0,153369879	185414	4338	0,601555828
2052,907822	0,228280265	0,136698841	185455	4339	0,584726939
2053,492549	0,224665833	0,132853923	185496	4340	0,58861304
2054,081162	0,226146388	0,10789065	185536	4341	0,525204699
2054,606367	0,227353146	0,091696134	185576	4342	0,436248263
2055,042615	0,226705555	0,074176508	185616	4343	0,412671604
2055,455287	0,223377213	0,070193801	185653	4344	0,469343252
2055,92463	0,223407235	0,123689563	185689	4345	0,552169019
2056,476799	0,230825746	0,106892789	185725	4346	0,558103692
2057,034903	0,237890489	0,118921388	185761	4347	0,615819583
2057,650722	0,224391626	0,112100261	185797	4348	0,587315187
2058,238037	0,235358179	0,117171861	185837	4349	0,560946328
2058,798984	0,254493771	0,073938812	185878	4350	0,407826844
2059,206811	0,223603451	0,070125364	185914	4351	0,416002598
2059,622813	0,228185328	0,070672225	185951	4352	0,428718654
2060,051532	0,225946886	0,079281218	185987	4353	0,558369427
2060,609901	0,22676457	0,098300135	186028	4354	0,422111833
2061,032013	0,225496736	0,075210042	186068	4355	0,420814383
2061,452827	0,227686605	0,074100905	186108	4356	0,44512241
2061,89795	0,231353112	0,077700501	186145	4357	0,525225622
2062,423175	0,273040796	0,131226327	186185	4358	0,577308225
2063,000484	0,220825511	0,124970782	186225	4359	0,405046473
2063,40553	0,195661805	0,067264037	186266	4360	0,406582305
2063,812112	0,172866955	0,124039704	186310	4361	0,615457741
2064,42757	0,23297477	0,120386549	186347	4362	0,572831
2065,000401	0,223213825	0,120122601	186387	4363	0,565363967
2065,565765	0,218782716	0,116172181	186423	4364	0,576855952
2066,142621	0,222592584	0,125300795	186464	4365	0,607277353
2066,749898	0,216552096	0,147078819	186500	4366	0,534581822
2067,28448	0,204753988	0,106600801	186537	4367	0,58192396
2067,866404	0,221267852	0,122196979	186578	4368	0,651637113
2068,518041	0,296579017	0,123152942	186618	4369	0,616302511
2069,134344	0,221022666	0,117151039	186658	4370	0,614744131
2069,749088	0,227101352	0,111928157	186698	4371	0,567844383
2070,316932	0,220563427	0,120676684	186739	4372	0,585816873
2070,902749	0,240967799	0,114107639	186780	4373	0,520758259
2071,423508	0,184667544	0,112196063	186816	4374	0,582813662
2072,006321	0,2055422	0,143197892	186853	4375	0,562910766
2072,569232	0,207142146	0,133278095	186889	4376	0,566942362
2073,136174	0,213959227	0,109814094	186926	4377	0,540637728
2073,676812	0,205910892	0,116590704	186966	4378	0,388252234
2074,065064	0,096640904	0,084516364	187006	4379	0,317988703
2074,383053	0,111656342	0,109191717	187047	4380	0,466421658
2074,849475	0,220172908	0,109782281	187087	4381	0,558792709
2075,408267	0,215546406	0,112930963	187128	4382	0,552477905
2075,960745	0,220805141	0,106894391	187164	4383	0,566973336
2076,527719	0,217146869	0,122035959	187205	4384	0,538709769
2077,066428	0,219527484	0,115387422	187245	4385	0,574782639
2077,641211	0,213562062	0,106918035	187281	4386	0,58529274
2078,226504	0,219137898	0,140139256	187321	4387	0,649716105
2078,87622	0,243279223	0,123605427	187361	4388	0,542601609
2079,418821	0,212345553	0,106399813	187398	4389	0,471475627
2079,890297	0,216405816	0,069229781	187434	4390	0,505518108
2080,395815	0,263610528	0,12724467	187474	4391	0,560920829
2080,956736	0,227179832	0,114722542	187511	4392	0,544609712
2081,501346	0,202325487	0,129007141	187552	4393	0,55591302
2082,057259	0,203839229	0,128322656	187592	4394	0,598921997
2082,656181	0,210803807	0,138183628	187633	4395	0,541422027
2083,197603	0,219344273	0,077123307	187674	4396	0,468346696
2083,665949	0,219800162	0,120515725	187710	4397	0,562435022
2084,228384	0,210278562	0,125140391	187751	4398	0,550533087
2084,778918	0,216059429	0,105522908	187788	4399	0,539806013
2085,318724	0,209356497	0,105258948	187828	4400	0,518852069
2085,837576	0,214196391	0,118373003	187872	4401	0,619200777
2086,456776	0,262384206	0,123457755	187912	4402	0,568413946
2087,02519	0,21555192	0,122934696	187949	4403	0,592595345
